Gene,iPS0,iPS4,iPS7,iPS10,iPS15,iPS20
Gm13595,0,0,0.101279,0,0,0
SNORD115,0,0,0,0,0,0
AC154368.1,0,0,0,0,0,0
AC240744.2,0,0,0,0,0,0
Olfr1025-ps1,0,0,0,0,0,0
Gm12465,0,0,0,0,0,0
7SK,0,0,0,0,0,0
n-R5s218,0,0,0,0,0,0
Mir1897,0,0,0,0,0,0
Gpr157,0.628473667,0.0173455,0.043032333,0.098694567,0.073530267,0.175951
7SK,0,0,0,0,0,0
Gm15131,0,0,0,0,0,0
Gm12071,0,0,0,0,0,0
Gm16082,0,0,0,0,0,0
Gm6754,0,0,0,0,0,0
Gm2030,0,0,0,0,0,0
Gm12502,0.282583,0.452969,0.114808333,0.132698667,0.206974,0.220806667
Gm4459,0.489799667,0.640127333,0.115078,0.717605333,0.097944333,0.602673667
Gm15188,0,0,0,0,0,0
Rpl13-ps5,0,0.265043667,0.069643333,0,0.11623,0
Sirpb1c,0,0,0,0,0,0
Gm10742,0,0,0,0,0,0
AC153147.1,0,0,0,0,0,0
Defb28,0,0,0,0,0,0
AC087898.1,0,0,0,0,0,0
AC134855.1,0,0,0,0,0,0
AC154811.1,0.123130667,0.155666467,0.196787,0.555721667,0.378906,0.151039367
Gm15129,0,0,0,0,0,0
Gm14363,0,0,0,0,0,0
Gm15056,0,0,0,0,0,0
Gm11911,0,0,0,0,0,0
Gm15214,0,0,0,0,0,0
Gm13517,0,0,0,0,0,0
Gm13672,0,0,0,0,0,0
Gm13573,0.142329333,0.258983333,0.067915333,0.289643667,0.182453,0.115660333
Gm14756,0,0,0,0,0,0
Gbp6,0.0078095,0.006447233,0.0141993,0.037370067,0.029804033,0.036639367
Gm3839,0,0,0,0,0,0
Vmn1r-ps128,0.1876007,0.090172667,0.306507,0.180753,0.2134764,0.383598
Gm13122,0,0,0,0,0,0
Gm13809,0,0,0,0,0,0
Frmpd3,0,0,0,0,0,0
Gm5670,0,0,0,0,0,0
Adora1,0.049155367,0,0.037276033,0.021108967,0.029082933,0.037270833
Olfr847,0,0,0,0,0,0
Gm4760,0,0,0,0,0,0
Gm14153,0,0,0,0,0,0
AC155270.1,0,0,0,0,0,0
Gm11484,0,0,0,0,0,0
Gm11249,0.528400333,0.419634333,0.729404333,0.561649667,0.766104333,0.751222333
Gm15531,0,0,0,0,0,0
Gm12765,0,0,0,0,0,0
Gm14667,0,0,0,0,0,0
Gm3404,0,0,0,0,0,0
4930449I24Rik,0,0,0,0,0,0
Defb10,0,0,0,0,0,0
1700001G17Rik,0.569407333,0.377295,0.175842333,0.190291333,0.185345,0.271304667
Hotair,0,0,0,0,0,0
Gm11728,0,0,0.063488333,0,0,0
Gm13716,0.045831333,0,0,0.052547667,0.041776,0.083186
Gm15276,0,0,0,0,0,0
Gm4926,0,0,0,0,0,0
Gm13598,0,0,0,0,0,0
Wfdc11,0,0,0,0,0,0
Naip2,0.041803133,0,0.007346,0.0220662,0.0279714,0.018011233
Gm12386,0,0,0,0,0,0
Gm14182,0,0,0,0,0,0
Gm14991,0,0,0,0,0,0
Gm5764,0,0,0,0,0,0
Gm11416,0,0,0,0,0,0
Gm11794,0,0,0,0,0,0
Gm14359,0,0,0,0,0,0
AL672268.1,0.132249933,0.339817333,0.393669,0.427866,0.455392,0.377456
Gm16251,0,0,0,0,0,0
Cldn8,0,0,0,0,0,0
Gm13538,0,0,0,0,0,0
Nepn,0.0198713,0,0,0.018534,0,0.044713333
Gm16147,0,0,0,0,0,0
Gm15849,0,0,0,0,0,0
AC093341.1,0,0.009489267,0.0109382,0,0.020491567,0
Gm10203,0,0,0,0,0,0
Crygd,0,0,0,0,0,0
Vmn1r78,0,0,0,0,0,0
A530099J19Rik,0,0,0,0,0,0
Gm15863,0.052950167,0.021780633,0.104413133,0.082843633,0.081535533,0.081742533
Gm16064,0,0,0,0,0,0
Gm12300,0,0,0,0,0,0
AC140785.1,0,0,0,0,0,0
AC135354.1,0.0857057,0.050002633,0.1597499,0.1666176,0.046547,0.166887667
4932427H20RIK,0.012024267,0.0468799,0.074908033,0.0796586,0.0442179,0.053201
CT033751.3,0.000132861,0.143265367,0.2239786,0.089808667,0.039934667,0.045002333
AC123679.2,0.258606333,0.360494333,0.541506,0.566596,0.391688667,0.343299667
Gm9898,0,0,0,0,0,0
Spaca3,0,0,0,0,0.040214,0
A830005F24Rik,0.811781667,0.187498667,0.204715333,0.107774667,0.429024667,0.225209667
Zfp385b,0.116816067,0.580791,0.644233667,0.356179,0.362558667,0.343512
Vmn1r-ps25,0,0,0,0,0,0
Vmn1r42,0,0,0,0,0,0
U6,0,0,0,0,0,0
n-R5s27,0,0,0,0,0,0
Snord96a,0,0,0,0,0,0
SNORA63,0,0,0,0,0,0
SNORA71,0,0,0,0,0,0
SNORD113,0,0,0,0,0,0
U6,0,0,0,0,0,0
SNORD113,0,0,0,0,0,0
SNORA44,0,0,0,0,0,0
Gm6756,0,0,0,0,0,0
4930415O20Rik,0.16867,0.387874,0.333071667,0.261908667,0.072824667,0.072016333
Olfr759-ps1,0,0,0,0,0,0
Gm20409,0,0,0,0,0,0
Vmn2r-ps73,0,0,0,0,0,0
Gm20477,0,0,0,0,0,0
Gm20414,0,0,0,0,0,0
Gm3617,0,0,0,0,0.072873,0
Gm4011,0,0,0,0,0,0
Dnahc12,0.0128149,0,0,0.075417,0.0145035,0.139146167
4933413J09Rik,0.0682138,0.034161033,0.145466867,0.1716329,0.085767167,0.159625233
Vmn2r-ps36,0,0,0,0,0,0
Kif12,0,0,0,0,0,0
Gm156,0,0,0,0,0,0
Tas2r121,0,0,0,0,0,0
Gm7271,0,0,0,0,0,0
4932435O22Rik,0,0,0,0,0,0
Pbsn,0,0,0,0,0,0
Slc6a4,0.121123133,0.158426633,0.209620733,0.177247667,0.157336,0.040659433
U6,0,0,0,0,0,0
Gm16506,0,0,0,0,0,0
Catsper1,0,0,0,0,0,0
Arr3,0,0,0,0,0,0
AC124998.1,0.097376133,0,0.114597867,0.047288933,0.056642533,0.018883933
AC122824.2,0,0.005603733,0,0,0,0
AL732527.1,0,0,0,0,0.059988667,0
Mug2,0,0,0,0,0,0
RP23-145J9.2,0,0,0,0,0,0
Vmn2r1,0.0730445,0.043453033,0.102075,0.048550967,0.067290267,0.139031333
Hsd17b2,0,0,0,0,0.161517467,0
Pde4c,0.025075967,0.030219367,0.0097364,0.177551467,0.393370667,0.469396
Gm12650,0,0,0,0,0,0
Mir673,0,0,0,0,0,0
Mir343,0,0,0,0,0,0
Mir665,0,0,0,0,0,0
Mir499,0,0,0,0,0,0
Mir216b,0,0,0,0,0,0
4930568D16Rik,0,0,0,0,0,0
Hyal4,0,0,0,0,0,0
Lmod2,0,0,0,0,0,0
Spam1,0,0,0,0,0,0
Gm16303,0,0,0,0,0,0
Gm16290,0,0,0,0,0,0
Gm15508,0,0,0,0,0,0
Gm16542,0,0,0,0,0,0
Esr2,0.698729333,0.0364751,0.0213623,0.042677167,0.102773733,0.0822718
Adam25,0,0,0,0,0,0
Themis3,0.0202356,0,0,0.019694567,0.045603967,0.0325826
Lhcgr,0,0,0,0,0,0
Amy2a5,0,0,0,0,0,0
Gm15653,0,0,0,0,0,0
Tlr7,0.046427733,0.056531,0.0269789,0.074457533,0.094170367,0.0383978
4930525M21Rik,0,0,0,0,0,0
Gm11482,0,0,0,0,0,0
Gm4879,0.193702667,0.281304,0.274605333,0.461799667,0.555633667,0.559609333
3110082J24Rik,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0
SNORA70,0,0,0,0,0,0
SNORA70,0,0,0,0,0,0
RNaseP_nuc,0,0,0,0,0,0
U6,0,0,0,0,0,0
AC154485.1,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0
U6,0,0,0,0,0,0
Gm8978,0,0,0,0,0,0
Scg3,0.026719733,0.012993133,0.013887033,0.418412,0.547254,0.0884487
Gm15399,0,0,0,0,0,0
Gm15039,0,0,0,0,0,0
Mageb3,0.019494067,0.078214433,0.0202633,0.0223509,0.036101167,0.056700267
Cyp2c68,0,0,0,0,0,0
Gm10782,0,0,0,0,0,0
A530058N18Rik,0,0,0,0,0,0
Gm16291,0,0,0,0,0,0
Olfr1170,0,0,0,0,0,0
Gm13031,0,0,0,0,0,0
Olfr1166,0,0,0,0,0,0
Olfr801,0,0,0,0,0,0
Olfr933,0,0,0,0,0,0
Trpd52l3,0,0,0,0,0,0
Gm13062,0,0,0,0,0,0
Gm13656,0,0,0,0,0,0
Gm14389,0,0,0,0,0,0
D630028G08Rik,0,0,0,0,0,0
Olfr922,0,0,0,0,0,0
Ccdc60,0.009878467,0.0135319,0.120825667,0.151223067,1.270856667,0.812292333
Gm14404,0,0,0,0,0,0
Gm11321,0,0,0,0,0,0
Gm15036,0,0,0,0,0,0
Il12b,0,0,0,0,0,0
4930415H17Rik,0,0,0,0,0,0
1700007K09Rik,0.220282667,0.190714667,0.394746333,0.41056,0.170355333,0.543335667
Fam24a,0.205078333,0,0.556722,0.194382667,0,0.161723333
Ppef2,0.0578091,0.065778567,0.028268433,0.044635033,0.1185776,0.124786233
Gm11895,0,0,0,0,0,0
Trav15d-1-dv6d-1,0,0,0,0,0,0
Il20,0,0,0,0,0,0
Gm14175,0,0,0,0,0,0
Gm7209,0,0,0,0,0,0
Olfr1096-ps1,0,0,0,0,0,0
Rgag1,0.056960533,0.0348449,0.033555,0.227296333,0.172091333,0.196595333
Gm12223,0,0,0,0,0,0
3110004A20Rik,0,0,0,0,0,0
A430078I02Rik,0.016136767,0.031387633,0,0.036073667,0.029883767,0.014285667
AC164983.1,0,0,0,0,0,0
Vmn1r169,0,0,0,0,0,0
U6,0,0,0,0,0,0
SNORD115,0,0,0,0,0,0
TCRA-V8,0,0,0,0,0,0
Vmn2r50,0,0,0,0,0,0
Gm7664,0.120919333,0.202577667,0.220964,0.170846667,0.27819,0.096361333
Gm12317,0,0,0,0,0,0
Myot,0.049414567,0.014115367,0.031090233,0.0321706,0,0.012846067
Gm13297,0,0,0,0,0,0
Olfr660-ps1,0,0,0,0,0,0
Rpsa-ps5,0.040563,0.245575,0.088855667,0.091077,0.036974,0.224190333
Gm12329,0,0,0,0,0,0
Gm15213,0,0,0,0,0,0
Gm8089,0,0,0,0,0,0
Gm12851,0,0,0,0,0,0
Rpl36-ps10,0,0,0,0,0,0
Rplp1-ps1,0,0,0,0,0,0
Gm12009,0.519737,0.610750667,0.728151333,0.480866333,0.281004,0.55829
Taar7c-ps,0,0,0,0,0,0
Gm11858,0,0,0,0,0,0
U6,0,0,0,0,0,0
n-R5s219,0,0,0,0,0,0
SNORA32,0,0,0,0,0,0
SNORA66,0,0,0,0,0,0
SNORD12,0,0,0,0,0,0
U6,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0
U6,0,0,0,0,0,0
U4,0,0,0,0,0,0
7SK,0,0,0,0,0,0
U7,0,0,0,0,0,0
5S_rRNA,0,0,0,0,0,0
U6,0,0,0,0,0,0
U2,0,0,0,0,0,0
U6,0,0,0,0,0,0
U1,0,0,0,0,0,0
Gm17391,0,0,0,0,0,0
AC181976.1,0,0,0,0,0,0
Gm2882,0,0,0,0,0,0
AC079644.1,0,0,0,0,0,0
SSTY1,0,0,0,0,0,0
Gm2913,0,0,0,0,0,0
mmu-mir-466b-8,0,0,0,0,0,0
Olfr329-ps,0,0,0,0,0,0
Ang5,0,0,0,0,0,0
Gm16400,0,0,0,0,0,0
Gm20481,0.50569592,0.027273041,0.556049937,0.282711333,0.661210333,0.367220667
Vmn2r-ps81,0,0,0,0,0,0
Gm20450,0,0,0,0,0,0
Gm20386,0,0,0,0,0,0
Gm20442,0.331732,0,0,0.107830667,0.089454333,0.190554
Kcnn1,0.564219333,0.0352058,0.113022733,0.064149733,0.353404,0.392872333
AC131780.2,0,0,0,0,0,0
Sly,0,0,0,0,0,0
Olfr628,0,0,0,0,0,0
AC122918.1,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0
Gm4175,0,0,0,0,0,0
SSTY2,0,0,0,0,0,0
mmu-mir-1194,0,0,0,0,0,0
Cmtm2a,0,0.031289667,0,0,0.028604067,0
Capn3,0.033018367,0.011441467,0,0.039626567,0.163356333,0.128476667
C86695,0,0,0,0,0,0
Gm7861,0,0,0,0,0,0
Gm7849,0,0,0,0,0,0
AC166773.1,0.535550333,0.1936002,0.251552,0.170416667,0.149971,0.312118333
RP23-129E9.4,0,0,0,0,0,0
AC138768.1,0.008960833,0.017410367,0.009954533,0.0300567,0,0.0415225
RP23-42E3.1,0,0,0,0,0,0
A130051J06Rik,0.092667667,0.195674767,0.1359161,0.126732667,0.031920933,0.1150768
Serpina1c,0,0,0,0,0,0
AC102862.1,0,0,0,0,0,0
Gm20623,0,0,0,0,0,0
Gm20641,0,0,0,0,0,0
4930555M17Rik,0,0,0,0,0,0
Higd1c,0,0,0,0,0,0
Gm11033,0,0,0,0,0,0
Gm11032,0,0,0,0,0,0
Serpina3m,0.434025667,0.036617667,0.021076833,0.041369667,0.1381591,0.512268333
Svs4,0,0,0,0,0,0
Smpx,0,0.10842,0,0,0,0
Matn4,0.537658667,0.060164433,0.140348667,0.200567667,0.039183433,0.170339
Alk,0.018708633,0.005682033,0,0.0129498,0.043214467,0.005433167
Gm10477,0,0,0,0,0,0
AC158751.1,0.0598429,0.0951471,0.060186867,0.060747333,0.085854667,0.0922824
Olfr1456-ps1,0,0,0,0,0,0
Gm11199,0,0,0.096768333,0,0,0
Mir133a-1,0,0,0,0,0,0
Mir188,0,0,0,0,0,0
U6atac,0,0,0,0,0,0
SNORD26,0,0,0,0,0,0
Mir155,0,0,0,0,0,0
Mir99b,0,0,0,0,0,0
Mir25,0,0,0,0,0,0
Calcr,0.0092767,0,0,0.016427,0.261414,0.052829767
D430041D05Rik,0.0145273,0.060591033,0.277433667,0.482109333,1.080114333,0.449350667
Gm10222,0,0,0,0,0,0
Gm17677,0,0,0,0,0,0
9130204L05Rik,0,0.100559,0,0,0,0
Gm17678,0,0,0,0,0,0
U6,0,0,0,0,0,0
Crhr1,0,0,0,0,0,0
U6,0,0,0,0,0,0
7SK,0,0,0,0,0,0
SNORA32,0,0,0,0,0,0
Olfr568,0,0,0,0,0,0
Olfr570,0,0,0,0,0,0
Olfr572,0,0,0,0,0,0
Snord1c,0,0,0,0,0,0
U6,0,0,0,0,0,0
Cts7,0,0,0,0,0,0
Gm9890,0,0,0,0,0,0
3930402G23Rik,0.0943723,0.383044333,0.210139,0.161965333,0.178425,0.030492167
Ceacam3,0,0,0,0,0,0
AL928605.4,0.034814533,0,0,0.008933233,0.007284967,0.0151599
AL732590.1,0.041747133,0.061613333,0.1391888,0.0350432,0.190482706,0.107714751
B230104I21RIK,0,0,0,0,0.03584,0
4930405A21Rik,0.292084333,0.394635667,0.147272667,0.078332,0.479189533,0.637501667
Gm12949,0,0,0,0,0.173334,0
Gm16081,0,0,0,0,0,0
Gm14397,0,0,0,0,0.068632667,0
AC164883.1,0.036668267,0.0108161,0.011617567,0.036375333,0.0401781,0.040265833
Gm20688,0,0,0.095139667,0,0,0
1700040L02Rik,0.0259556,0.051122933,0.0277975,0.067608333,0.400980333,0.614573
Klk15,0,0,0,0,0,0
Olfr963,0,0,0,0,0,0
RP23-437G18.3,0,0,0,0,0,0
Magea6,0,0,0,0,0,0
Olfr313,0,0,0,0,0,0
Theg,0,0,0,0,0,0
Olfr724,0,0,0,0,0,0
Gm10598,0,0,0,0,0,0
AC073553.17,0,0,0,0,0,0
AC132309.1,0,0,0,0,0,0
AC175460.1,0,0,0,0,0,0
AC116499.1,0,0,0,0,0,0
GM3106,0,0,0,0,0,0
Gm9939,0.133163667,0.094354533,0.0317456,0.064925667,0,0.054374
U6,0,0,0,0,0,0
Igkv17-134,0,0,0,0,0,0
Chrng,0.0191496,0,0,0.0353061,0.0145192,0.030928533
Cd226,0,0,0,0,0,0
Vmn1r59,0,0,0,0,0,0
Vmn1r55,0,0,0,0,0,0
Olfr51,0,0,0,0,0,0
Trim55,0,0,0,0,0.015068567,0
Rpl21-ps5,0,0,0,0,0,0
Psg18,0,0,0,0,0,0
Psg29,0,0,0,0,0.004532433,0
U4,0,0,0,0,0,0
AC122184.1,0,0,0,0,0,0
CR974423.1,0,0,0,0,0,0
AL627124.1,0,0,0,0,0,0
7SK,0,0,0,0,0,0
U6,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0
U6,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0
Gm10371,0.027316233,0,0.049796467,0.025397133,0.020711133,0.021130033
Acnat1,0,0,0,0,0.240846367,0
Card9,0.302058333,0.087013333,0,0.135832333,0.081521667,0.284619667
4921530L21Rik,0,0,0,0,0,0
Mir1969,0,0,0,0,0,0
5S_rRNA,0,0,0,0,0,0
Ppp1r1c,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0
U7,0,0,0,0,0,0
Mir718,0,0,0,0,0,0
Mir551b,0,0,0,0,0,0
Mir503,0,0,0,0,0,0
Ssx9,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0
Snord65,0,0,0,0,0,0
Vmn2r65,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0
U6,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0
U6,0,0,0,0,0,0
Gm13192,0,0,0,0,0,0
Zdhhc11,0,0,0,0,0,0
Ifna2,0,0,0,0,0,0
Gm9826,0.1939469,0.677216333,0.325547933,0.394236667,0.340398667,0.469577333
AC101833.1,0,0,0,0,0,0
Mir466f-3,0,0,0,0,0,0
Mir654,0,0,0,0,0,0
Gm12206,0,0,0,0,0,0
Gm7190,0,0,0,0,0,0
Gm13064,0,0,0,0,0,0
Pp2d1,0.311285,0.203429333,0.302883667,0.242514667,0.207771667,0.277733667
AC124379.1,0,0,0,0,0,0
Gm14015,0.008572933,0.007256,0.0075644,0.130713,0.231579667,0.0475837
Gm2182,0,0,0,0,0,0
4930442L01Rik,0,0,0,0,0,0
E030042O20Rik,0.075791,0.134108333,0.311905,0.224924867,0.409714667,0.481350333
BC037032,0.345366333,0.380182667,0.312183,0.1485797,0.0976682,0.037010067
Gm11377,0,0,0,0,0,0
1700120B22Rik,0,0,0,0,0,0
Olfr1033,0,0,0,0,0,0
Olfr1499,0,0,0,0,0,0
Smt3h2-ps2,0,0,0,0,0,0
Lyzl4,0,0,0,0,0,0
U6,0,0,0,0,0,0
SNORA70,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0
5S_rRNA,0,0,0,0,0,0
Olfr1176,0,0,0,0,0,0
Gm15737,0,0,0,0,0,0
7SK,0,0,0,0,0,0
Olfr745,0,0,0,0,0,0
Gm14966,0.740601,0.266202333,0.699102,0.373715667,0.242157,0.542763
Gm13660,0,0,0,0,0,0
Gm7076,0,0,0,0,0,0
Gm15384,0.477536333,0.404868333,0.320848333,0.332562333,0.091436,0.190276333
Pcdhb14,0.280081333,0.008607833,0.018468733,0.056951333,0.015613567,0.031673433
Olfr1497,0,0,0,0,0,0
SNORA64,0,0,0,0,0,0
BC006965,0,0,0,0,0.054591333,0
Hist1h2ba,0,0,0,0,0,0
Lrrc29,0.323637667,0.301532667,0.292744,0.233924667,0.274198333,0.378253333
Gm17115,0.348131333,0.244606,0.085605333,0.135248,0.222126667,0.035902667
U6,0,0,0,0,0,0
Ghrh,0.094356667,0,0,0.421067,0.42636,0.171257
Olfr869,0,0,0,0,0,0
Pip,0,0,0,0,0,0
AC124550.1,0.065631267,0.020119267,0.1512025,0.0923747,0.245375667,0.268356
Metazoa_SRP,0,0,0,0,0,0
AC163280.1,0.170241667,0.084652567,0.0901636,0.095493567,0.178204667,0.344651
mmu-mir-137,0,0,0,0,0,0
Ofcc1,0,0,0,0,0,0
AL833775.2,0,0,0,0,0,0
Lce1k,0,0,0,0,0,0
Ang-ps3,0,0,0,0,0,0
AC122774.1,0,0,0,0,0,0
AC163629.1,0,0,0,0,0,0
CT573034.1,0,0,0,0,0,0
Gm16206,0.0908561,0.1557052,0.340020667,0.299390667,0.284650333,0.175510667
Gm11209,0,0,0,0,0,0
Gm15397,0,0,0,0,0,0
Gm2869,0,0,0,0,0,0
Gm13645,0,0,0,0,0,0
Ear-ps12,0,0,0,0,0,0
Gm16004,0,0,0,0,0,0
Gm8080,0,0,0,0,0,0
Gm16353,0.031760033,0.053762667,0.0874236,0.181712,0.168593833,0.121749
Gm16025,0,0,0,0,0,0
Gm15841,0,0,0,0,0,0
Gm13973,0,0,0,0,0,0
Gm12387,0.043264333,0.073212667,0.038174667,0.040352667,0.09604,0.103815467
Gm13426,0,0,0,0,0,0
Gm12337,0,0,0,0,0,0
Chgb,0.0684032,0,0.082432933,0.109198367,0.195291667,0.059480233
Gm12124,0,0,0,0,0,0
Gm14156,0,0,0,0,0,0
Gm15349,0,0,0,0,0,0
Gm12697,0,0,0,0,0,0
Gm12675,0,0,0,0,0,0
Gm12774,0.159333,0,0,0.148702667,0,0.136840667
Gm14689,0,0,0,0,0,0
Muc15,0.039218067,0.052448333,0.1717472,0.077256867,0.052714767,0.058704767
Mir18,0,0,0,0,0,0
Mir122a,0,0,0,0,0,0
Mir144,0,0,0,0,0,0
Mir200a,0,0,0,0,0,0
Mir135a-1,0,0,0,0,0,0
Mirlet7i,0,0,0,0,0,0
Mir30a,0,0,0,0,0,0
Mir201,0,0,0,0,0,0
Mir30e,0,0,0,0,0,0
Mir31,0,0,0,0,0,0
Gm14856,0,0,0,0,0,0
Vmn1r-ps102,0,0,0,0,0,0
Gm6079,0,0,0,0,0,0
Gm14937,0,0,0,0,0,0
Gm13463,0,0,0,0,0,0
Gm5638,0,0,0,0,0,0
Gm14624,0,0,0,0,0,0
Gm11679,0,0,0,0,0,0
Gm12729,0,0.064631667,0,0,0,0
Gm15414,0,0,0,0,0,0
A530010F05Rik,0,0,0,0,0,0
Gm2018,0,0,0,0,0,0
Gm7792,0,0,0,0,0,0
Gm11007,0,0,0,0,0,0
U6,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0
U6,0,0,0,0,0,0
Gm14274,0,0,0,0,0,0
Gm12721,0,0,0,0,0,0
Gm13369,0.042323,0,0.115420667,0.077364,0.0948648,0.365313
Gm15670,0,0,0,0,0,0
Gm16123,0,0,0,0,0,0
RP23-71I22.6,0.129278967,0.400385333,0.766241333,0.462545,0.254123,0.358836
CT485612.1,0,0,0,0,0,0
Gm16381,0,0,0,0,0,0
AC145515.1,0,0,0,0,0,0
U3,0,0,0,0,0,0
U3,0,0,0,0,0,0
AC130840.1,0,0,0,0,0,0
RP24-120I13.1,0,0,0,0,0,0
AC158122.1,0,0,0,0,0,0
Gm16044,0.136284333,0,0,0.132640667,0.105472333,0.209980667
Gm12307,0,0,0,0,0,0
Gm15151,0,0,0,0,0,0
Gm15073,0,0,0,0,0,0
Gm15786,0,0,0,0,0,0
Vmn1r-ps94,0,0,0,0,0,0
Srpk3,0.157576,0.015709733,0,0.017198933,0,0.084128
Gm14623,0,0,0,0,0,0
Gm6574,0,0,0,0,0,0
Gm11185,0.122928333,0.134329333,0.180501,0.154742,0.191628333,0.128908267
Gm15180,0,0,0,0,0,0
Gm11839,0.1272837,0.061965233,0.032504633,0.069312,0.100323667,0.045476733
Gm13259,0,0,0.247105667,0,0,0
Gm14668,0,0,0,0,0,0
Gm15659,0,0,0,0,0,0
Gm14618,0,0,0,0,0,0
Tdrd9,0.061177733,0,0,0.312623667,0.469173,0.0384105
Mill1,0,0,0,0,0,0
AC140325.3,0,0,0,0,0,0
Gm13695,0,0,0,0,0,0
Gm1989,0,0,0,0,0,0
AC240736.1,0,0,0,0,0,0
AC120381.1,0.723703333,0.665597333,0.305593333,0.749808,0.349176667,0.644557
AC158361.5,0,0,0,0,0,0
AC134445.1,0,0,0,0,0,0
AC153153.1,0,0,0.070278,0,0,0
SNORD116,0,0,0,0,0,0
Gm2108,0,0,0,0,0,0
Vmn2r59,0,0,0,0,0,0
Ssxb3,0,0,0,0,0,0
Fpr3,0,0,0,0,0,0
Ssxb8,0,0,0,0,0,0
Ssxb6,0,0,0,0,0,0
Ssxb1,0,0,0,0,0,0
Gm14459,0,0,0,0,0,0
Tcte3,0.141966,0.191773,0.485650667,0.511907667,0.306475667,0.247789667
7SK,0,0,0,0,0,0
9030025P20Rik,0.219224333,0.332282667,0.467054,0.467448667,0.231678667,0.222097667
Cd209b,0,0,0,0,0,0
4931415C17Rik,0.070415967,0.040799667,0.143990667,0.356100667,0.643016667,0.337114667
AC103380.1,0.253994667,0.280341967,0.443909667,0.773343667,0.406747333,0.576925
Gm3127,0,0,0,0,0,0
Gm17686,0,0,0,0,0,0
Prame,0,0,0,0,0,0
U7,0,0,0,0,0,0
Skint10,0,0,0,0,0,0
Obp2a,0,0,0,0,0,0
Gm5072,0,0,0,0,0,0
Gm3763,0,0,0,0,0,0
U3,0,0,0,0,0,0
AC087166.1,0,0,0,0,0,0
AC122465.1,0,0,0,0,0,0
Gm17521,0,0,0,0,0,0
AC147549.2,0,0,0,0,0,0
AC120367.1,0,0,0,0,0,0
AC196443.1,0,0,0,0,0,0
Dlx6as2,0,0,0,0,0,0
Chrna2,0.009863567,0.008180567,0.03463,0.054556267,0.058995233,0.016601667
Mir5105,0,0,0,0,0,0
Mir3082,0,0,0,0,0,0
AL807824.1,0,0,131.696,0,0,0
U1,0,0,0,0,0,0
Mir124a-2,0,0,0,0,0,0
AC110817.1,0,0,0,0,0,0
AL954710.1,0,0,0,0,0,0
AC115293.1,0,0,0,0,0,0
AC140192.1,0,0,0,0,0,0
AC150681.1,0,0,0,0,0,0
Accn3,0.696288333,0.016064833,0.065423333,0.035175333,0.0846303,0.1048786
Tdgf1-ps2,0.110543667,0,0,0.322629,0.173671667,0.08298
Slurp1,0,0,0,0,0.079928,0
Ang-ps1,0,0,0,0,0,0
Gm15523,0,0,0,0,0,0
Gm7418,0.054636333,0.046245,0.304821333,0.573399333,0.421735667,0.311224
Gm1965,0,0,0,0,0,0
1700022K14Rik,0,0,0.058371333,0,0,0
Muc5ac,0,0,0,0,0.007591933,0
6430571L13Rik,0.357709,0.130525,0.101366033,0.131652,0.0819414,0.051661133
AC099728.1,0,0,0,0,0,0
AC124745.1,0,0,0,0,0,0
AC152394.1,0,0,0,0,0,0
Mir5103,0,0,0,0,0,0
AL772185.1,0,0,0,0,0,0
Mir344g,0,0,0,0,0,0
AL844840.1,0,0,0,0,26.834,0
Gm13206,0,0,0,0,0,0
Prl3b1,0,0,0,0,0,0
Gm5753,0,0,0,0,0,0
Gm16283,0.088544333,0.527486,0.581882667,0.396750333,0.483288,0.604662
Gm13387,0.075696,0.138354367,0.362154,0.322631,0.1954319,0.126324567
Hcn4,0.040803567,0.007375767,0.056267967,0.051010567,0.0415302,0.0374045
5S_rRNA,0,0,0,0,0,0
SNORA73,0,0,0,0,0,0
snoU13,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0
SNORA38,0,0,0,0,0,0
U6,0,0,0,0,0,0
SNORA31,0,0,0,0,0,0
SNORD127,0,0,0,0,0,0
Olfr384,0,0,0,0,0,0
Tmc2,0.0110818,0,0,0.0121763,0,0.0091611
Gm11705,0,0,0,0,0,0
B230104C08Rik,0,0,0,0,0,0
7SK,0,0,0,0,0,0
Gm15023,0,0,0,0,0,0
BB014433,0,0,0,0,0,0
Shbg,0,0,0,0,0,0
Cyp2c38,0,0,0,0,0,0
Dgkg,0.461133667,0.010794267,0.053656933,0.046171833,0.148902,0.089502967
Ighv1-47,0,0,0,0,0,0
Olfr1496,0,0,0,0,0,0
Gm17660,0,0,0,0,0,0
AL772159.1,0,0,0,0,0,0
AC175668.1,0,0,0,0,0,0
Gm14374,0,0,0,0,0,0
Olfr331,0,0,0,0,0,0
Olfr97,0,0,0,0,0,0
AC122463.1,0,0,0,0,0,0
